tid	uid	text	date	gender	age	city	state	country	ethnicity	label
-6234796176336828476	857294959634585854	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1756 2 2 2 1044 1925 11 2780 7 144 535 129 41 12 1	2017-3-13	x	x	x	x	1	x	0
8744522717216567551	5132737419973996902	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1623 60 18 338 7 36 102 2920 27 4719 16 237 139 259 453 5 111 4720 174 642 804 8234	2017-3-13	x	x	x	x	x	x	1
-9064137794507039409	-5229403426084727569	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3187 966 8235 1397 26 31 1228 4721 41 12 27 226 2577 1	2017-3-13	x	x	x	x	1	x	0
3247725275210116745	-8849569227659039306	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8236 8237 13 6 74 12 948 2974 4 31 228 1 3	2017-3-13	x	x	x	x	x	x	0
1869511410088166609	-3926497687500147680	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 31 93 216 519 7 16 199 41 12 1087 55 822 2578 1514 17 1740 6 1541 63 1	2017-3-13	x	x	x	x	1	x	0
8417144690011247291	-6758573851220266278	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 37 15 3744 17 523 3745 98 50 1	2017-3-13	0	0	Tulsa	Oklahoma	0	0	0
-3214745677595643278	7218475420723357256	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 31 16 1039 2690 412 1802 30 144 12 198 4 66 4249 580 5 80 8 624 192 4722 1	2017-3-13	1	1	Tulsa	Oklahoma	0	0	1
4782458782725988230	-5309800208754459304	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 41 12 7 31 228 29 861 5 38 2780 7 839 535 2 2 1	2017-3-13	x	x	Tulsa	Oklahoma	0	x	0
-7494867493186049513	5258083475790757860	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 59 42 958 517 203 8 373 5 11 2734 8238 15 742 1	2017-3-13	x	x	x	x	x	x	0
-7839203562654617148	-1160217532582275785	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 388 1707 2182 11 105 96 4723 13 24 47 109 132 14 706 52 59 42 8239 124 1	2017-3-13	x	x	Philadelphia	Pennsylvania	0	x	0
2238276214330841783	-2189093845156756632	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8240 2287 27 17 2833 30 12 8241 8242 38 84 280 8243 56 38 1	2017-3-13	x	x	Bari	Apulia	1	x	0
-2343486243290721503	4573968137465785245	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 910 44 92 8244 10 76 2442 4259 7 282 83 33	2017-3-13	0	1	x	x	x	0	1
866558786482808879	2522593044956671446	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 992 2 72 2 14 148 1467 195 438 7 435 4724 2 905 1	2017-3-13	x	x	x	x	1	x	0
-645641838956294859	2098707790378619716	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 31 392 966 1910 98 12 1 1	2017-3-13	x	x	Bari	Apulia	1	x	0
-4950264562892441452	45675864550357436	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 520 26 2579 2221 32 966 48 41 12 13 1898 2818 870 1	2017-3-13	x	x	x	x	x	x	1
1566070831816709181	-1023089847026798751	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 966 1397 26 2579 4725 6 12 87 1898 1830 4 71 2185 5 4726 1 3 3342 3342	2017-3-13	0	0	x	x	x	0	0
-6367299869812996352	1184334130541472443	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 984 8245 550 32 12 5 49 916 94 3343 2 2 1	2017-3-13	0	0	x	x	x	0	1
-7067718687149738536	3213744980037757781	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 327 2905 8246 1131 26 750 32 2348 139 501 105 104 74 12 1 2 379 919 31	2017-3-14	x	x	Rome	Lazio	1	x	0
7774935115665021909	-3155492839720563400	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 661 834 400 42 22 835 11 55 1866 122 63 4727 6 1	2017-3-14	x	x	x	x	x	x	0
-6569874083742925778	-2547974104612511095	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1257 142 4 173 3344 13 6 12 2940 1002 3042 113 1261 1	2017-3-14	x	x	x	x	x	x	1
7709779054754936472	3998167014166477286	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3049 2580 4063 5 484 7 8247 8248 18 6 2109 4728 32 80 12 371 1489 2110 1	2017-3-14	x	x	Reggio Calabria	Calabria	1	x	0
-2104824275833892939	-8575987778474528449	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 65 12 30 82 8 2733 1833 4 37 783 1	2017-3-14	x	x	x	x	x	x	0
-2062900938085428083	4430631583116505896	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 31 424 11 1399 37 6 2269 93 676 2815 48 41 50 1	2017-3-14	x	x	x	x	x	x	0
-2429832168936773665	-2274264804013656201	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 237 2402 1372 2581 1150 8 22 1 4729 1207 5 2	2017-3-14	0	1	Livorno	Tuscany	1	0	0
1362873082707668342	753825540397677814	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 75 2 750 653 202 2041 9 408 90 34 152 29 148 1 3 1	2017-3-14	x	x	x	x	0	x	0
8071478646984241510	-2469992837630449006	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 147 1191 1757 4 4730 8249 4731 2 2 2 2 2 1	2017-3-14	x	x	x	x	1	x	0
-2591734832369529495	-1250839889457049482	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 31 8250 32 163 12 16 1217 1929 3344 269 142 4 173 1 37 3	2017-3-15	x	x	x	x	x	x	1
-5391365951226267776	-9038307172393900071	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 177 22 55 78 34 41 12 7 31 228 63 1 37 3	2017-3-15	0	0	x	x	x	0	1
-4945873130067774336	-6737471654606380153	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 152 9 408 90 29 1178 38 2041 22 125 1	2017-3-15	1	1	x	x	x	0	0
-7679799193049323772	2672249259770168287	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 91 45 1515 1237 951 61 29 1212 11 1457 602 8251 4 3006 8252 3345 386 901	2017-3-15	x	x	x	Veneto	1	x	0
-7175165083321499421	-2590332327307995682	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 966 1397 26 31 1228 4725 6 12 13 1898 2185 4726 5 1830 4 71 1	2017-3-15	0	1	Kansas City	Missouri	0	0	0
4855690401168896356	4493695886865491013	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 782 32 55 74 12 63 35 216 4 2 1 37 3	2017-3-15	x	x	Tulsa	Oklahoma	0	x	0
1923396126725560187	8265765775084972435	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 1260 8253 689 830 48 417 231 8254 20 1 3 2 2	2017-3-15	x	x	x	x	x	x	0
-8008318470983202807	-2228372757330491671	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 37 3 55 2990 676 63 15 1008 729 11 2991 4094 3960 13 6 20 1	2017-3-15	0	1	Florence	Tuscany	1	0	0
2818839522646055256	-5078288883060910229	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 49 25 1825 761 69 665 5 8255 4732 93 41 12 4 37 1054 5 11 364 34 8256 1	2017-3-15	x	x	x	Piedmont	1	x	0
5337005437049671627	690251456361255646	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1044 1925 8257 134 12 29 861 878 8258 3834 133 31 1101 19 1	2017-3-16	x	x	Tulsa	Oklahoma	0	x	0
-1430588594245747058	8275600804140971030	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 924 30 146 382 92 981 2 2 2 1	2017-3-16	0	1	Cuneo	Piedmont	1	0	0
-8813919893335284176	9217397008600643147	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 10 938 378 10 4733 3731 120 4637 283 544 1799 5 1176 79 1223 8259 1176 27 21 456 8260 8261	2017-3-16	x	x	x	Lombardy	1	x	0
-7194845053231887078	1599909354973502076	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 9 1268 3346 4 246 618 6 20 3020 899 51 8262 18 6 20 23 899	2017-3-16	x	x	x	x	x	x	0
-6852673198677822615	1360166137430644452	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 31 12 8263 9 1423 30 155 82 1243 1630 79 985 7 941 4 1424 1 8264	2017-3-16	x	x	x	x	x	x	1
-3083244588190880117	6403888659451218791	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 6 8265 69 62 5 230 1889 21 11 8266 38 17 36 8267 4 102 1	2017-3-17	x	x	x	x	x	x	0
-4547368549800627421	-6869348145200084460	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8268 20 26 8269 1 37 3	2017-3-17	x	x	x	x	x	x	0
-4938664751727395305	-5263075826390858793	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 77 1063 26 343 69 25 2283 17 16 70 224 40 169 84 30 169	2017-3-17	x	x	San Benedetto del Tronto	Marche	1	x	0
9186047907319338079	2972665753163159145	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 562 1092 40 1801 2486 2 8270 492 11 1320 12 4734 13 52 25 3347 73 46 305 249 100	2017-3-17	1	1	Philadelphia	Pennsylvania	0	0	0
-8672701029628909043	-2469992837630449006	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 25 50 107 737 2262 27 11 2806 17 1595 35 3770 2 2 2 2 2 1	2017-3-17	x	x	x	x	1	x	0
3399144713767262360	6261687391552600611	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 128 17 11 2454 4 57 26 952 15 1008 7 8271 301 23 66 7 8272 1215 7 85 73 78 19 1	2017-3-17	0	0	x	x	x	0	1
-7617779222450338892	-3717704677395331974	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 987 9 41 12 28 302 18 6 479 2955 9 257 8273 4 341 4055 84 1	2017-3-17	x	x	Philadelphia	Pennsylvania	0	x	0
8457601672276735598	7515060557072936045	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1459 35 41 50 31 211 463 133 168 546 1	2017-3-17	x	x	x	x	1	x	1
-9132656759751287652	1599909354973502076	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 814 11 2582 24 61 23 20 947 98 1284 15 2111 755 23 8 2026 30 8274	2017-3-18	x	x	x	x	x	x	0
-6903876010627597277	3390398393250562834	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 31 24 2239 9 1580 13 2240 954 629 7 80 12 1 1	2017-3-18	x	x	Philadelphia	Pennsylvania	0	x	0
-3704046878643665139	8275600804140971030	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 270 4 402 5 805 1	2017-3-18	0	1	Cuneo	Piedmont	1	0	0
-1981907546489594281	3800841147823118529	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 8 261 416 8275 38 13 2204 236 30 85 1704 21 121 4591 25 2 4735 154 4 238	2017-3-18	x	x	x	x	x	x	0
-8777596769454806004	-2470401148626084108	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 13 2112 286 197 4736 7 3840 14 429 40 17 4737 27 429 10 51 64 58 712 10 253	2017-3-18	x	x	x	x	1	x	0
4860297466220830375	-2469992837630449006	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 5 43 62 8276 1119 273 8 22 2 2 2 2 2 1	2017-3-18	x	x	x	x	1	x	0
-52215630285185574	-5592896295394137696	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1041 1168 45 1845 15 65 1194 917 8 16 41 50 1 1	2017-3-18	1	1	x	x	x	0	0
1207733294270818763	7032932636360526502	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2406 5 116 8277 27 14 54 363 68 426	2017-3-18	x	x	x	x	x	x	1
5907136538097920258	-7409288719299910675	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 812 8278 1168 45 1845 15 65 1437 917 8 16 41 50 1	2017-3-18	x	x	x	x	x	x	0
-176929040133909767	-8112920074622117100	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 714 10 14 29 2583 52 240 28 6 74 12 104 869 2529 3348 92 2 1	2017-3-19	0	0	Rome	Lazio	1	0	1
9074468722624255467	-2737384640984627926	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2985 7 31 1211 5 532 13 3163 1919 13 647 6 20 1 1	2017-3-20	x	x	Bari	Apulia	1	x	0
-6034360678951621705	-95403299061129850	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3028 3029 54 203 817 15 1507 8279 1	2017-3-20	x	x	x	x	x	x	0
3122907629400245669	965265157795654799	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 360 904 325 2113 7 260 5 38 106 2484 1343 8280 22 766 175 1 37 3	2017-3-20	x	x	x	x	x	x	0
-7792721882955849128	8109441404137913947	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 8 22 302 4738	2017-3-20	x	x	x	x	x	x	0
5181755546843766372	-1871454369921883040	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 49 24 33 46 283 9 152 14 1164 3755 25 137 1560 46 283 6 1897 742	2017-3-20	0	1	Cagliari	Sardinia	1	0	0
2257118785845930893	-4561922048906393226	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 14 54 429 25 842 548 1486 4298 36 3295 28 76 129 817 33	2017-3-20	x	x	x	x	x	x	0
8017393345616273875	-8863594368541274918	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 36 223 5 42 523 849 7 957 30 16 685 4 12 72 16 953 15 514 7 4 31 597 38 4739 1	2017-3-21	0	0	Tulsa	Oklahoma	0	0	0
5869679262794712896	2924074640386682850	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3349 1214 55 4740 6 8281 61 336 6 20 19 63 133 9 64 93 2110 1	2017-3-21	0	0	x	x	x	0	0
4032677659012955217	-946829546372013549	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 146 117 1548 16 41 12 100 3619 9 490 1829 32 1358 399 1	2017-3-21	x	x	x	x	x	x	0
-4667020483322008297	-4253101232181204452	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21 103 8282 8283 4 33 1	2017-3-21	x	x	Caltanissetta	Sicily	1	x	0
-2286125242884326397	1280949859405259015	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 305 40 1413 64 16 8284 72 44 24 33 858 1932 29 375 8285 59 4741	2017-3-21	x	x	La Spezia	Liguria	1	x	0
1989186414693499097	-4051867975955759837	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 8286 2584 10 18 6 12 283 73 10 18 24 33 4742 17 8287	2017-3-21	0	0	Amsterdam	North Holland	0	0	0
7956665957978140544	1159131896411158334	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4743 4 16 2 3332 88 2 5 2 8288 7 2380 261 93 55 1234 15 213 63 1	2017-3-21	x	x	Sanremo	Liguria	1	x	0
3432985575223407795	8722963774152873413	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 199 41 12 7 31 228 6 12 1916 877 8 878 1 1	2017-3-21	x	x	Rome	Lazio	1	x	0
-3392316563491925110	-221178459012784091	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 28 56 9 4744 4 2 10 149 29 692 8 8289 2436 2436 1153 2114 56 2	2017-3-21	1	0	x	x	1	0	0
3096321108010412732	6458683431583924580	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3084 4 106 615 49 319 64 1477 28 6 43 404 29 8290 1300 17 34 410 434	2017-3-21	0	0	x	x	x	0	0
-5036591211297688575	3763280401578810505	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 113 1642 53 8291 8292 9 4745 4 1322 2 2 1 1	2017-3-21	x	x	Brescia	Lombardy	1	x	1
-7022547571648774175	-3386302664149168356	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 50 2757 129 64 853 6 232 12 462 3656 915 4 3657 19 1 1	2017-3-21	0	1	Tulsa	Oklahoma	0	0	0
-4835324329903531561	8585922914535955973	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 4549 7 31 8 37 8293 892 2000 8294 8 1057 151 4746 13 50 29 156 8295 157	2017-3-22	1	1	x	x	x	0	0
6893331203290143516	5994350444356105656	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8296 246 95 20 17 11 1266 58 284 49 11 4747 158 1163 1	2017-3-22	x	x	Milan	Lombardy	1	x	0
-3889866184386193932	7160554885115377288	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 4748 9 2 99 1685 13 466 68 58 53 3 3 3 1	2017-3-22	0	0	x	x	1	0	1
3404267151325795693	4453095612545998472	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 58 2231 154 10 8297 6 12 58 84 412 1415 4 8298 18	2017-3-22	0	0	Pavia	Lombardy	1	0	1
-5515129367658097700	-2607946992955154978	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 7 186 9 64 10 111 14 2328 807 4 174 78 445 1790 16 463 4749 405	2017-3-22	x	x	x	x	x	x	0
-7466122002389670232	2072536014208537492	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1088 504 533 4 43 60 638 9 233 182 227 466 209 4 8299 73 21 1632 4 71 81 7 71 14	2017-3-22	1	1	x	x	x	0	1
-6978109297342885058	-5097842460204413344	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 7 123 549 78 492 8300 8301 218 4 39 27 150 166 4 10 1022	2017-3-22	1	1	x	x	x	0	0
-5014247707226850512	-8796303812335481338	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 2002 29 8302 6 12 28 6 687 2934 15 487 1	2017-3-22	0	1	x	Valais	0	0	0
1916653011338559674	5445570328162827998	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 11 1451 7 123 549 14 8303 361 291 324 1498	2017-3-22	x	x	x	Sicily	1	x	0
-7399004043455072626	-287686479021801625	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 492 8304 13 8305 7 18 219 16 1600 9 39 14 51 270 14 51 2073 14 51 4750	2017-3-22	x	x	x	x	x	x	0
-1974290702761149344	5222915966382911652	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21 125 6 560 60 2509 4 171 10 14 135 16 192 222	2017-3-22	0	0	x	x	1	0	0
-4295800543841090244	-420706693360560910	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 541 160 75 89 48 417 27 6 2575 62 11 1230 44 2115 82 99 14 721 3350 403 24 727 3167 2	2017-3-22	x	x	x	x	x	x	1
7781207607418197285	-420706693360560910	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 76 14 17 4406 5 14 46 23 25 1123 13 4751 16 619 90 2	2017-3-22	x	x	x	x	x	x	0
1572233616456862667	-1206893236183544381	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 4 228 17 4 2467 1840 27 14 180 13 177 4752 9 1216 455 44 24 62 1302	2017-3-22	x	x	Bolzano	Trentino-South Tyrol	1	x	1
5412045966044568258	-583784245021033871	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1361 658 15 223 122 8306 5 8307 894 1048 8308 5 1290 35 134 1	2017-3-22	0	0	x	x	x	0	0
3645715320178557259	5719876211796121797	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 4669 2215 866 333 49 25 804 496 330 42 17 106 16 192 222 138 154 10 1116 1	2017-3-23	1	0	Brescia	Lombardy	1	0	0
4422137204108911550	6895307310449670372	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 192 7 2 8309 8310 2 144 254 5 1005 580 13 647 113 2 32 2495 62 94 52	2017-3-23	x	x	x	x	x	x	0
-8811277449878856217	1646064644493702783	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 407 39 129 2552 202 31 1301 30 4753 441 1	2017-3-23	x	x	Tulsa	Oklahoma	0	x	0
1626897672891680328	3285735891525855165	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 27 21 76 51 9 410 39 2054 541 16 1216 1362 10 4754 250 10 841 1278	2017-3-23	1	1	Reggio Calabria	Calabria	1	0	0
8316641954419068736	-861147035273699835	0 0 0 0 0 0 0 0 0 0 0 0 9 8311 798 83 47 8 22 3351 8312 61 8313 3352 454 2585 8314 159 8315 8316 355 5 9 4755 279 184 188 4756 4757 3	2017-3-23	0	0	Milan	 Lombardy	1	0	0
-5887132916649887779	5953127308934713569	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 773 45 232 49 11 484 720 48 41 50 4 3079 1	2017-3-23	x	x	Tulsa	Oklahoma	0	x	0
-4675532876041044550	5012078029866434467	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 342 4 329 18 34 823 1308 773 45 232 49 11 484 720 48 41 50 4 3079 1	2017-3-23	x	x	x	x	x	x	1
-3777072503695940096	-2674024883852146542	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 308 25 822 206 39 13 25 4758 32 1121 4 31 1	2017-3-23	x	x	x	x	x	x	0
6422116593522202499	-1093859031220587573	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17 16 391 4 64 10 11 1661 17 16 581 4 8317 13 9 8318 13 6 43 1	2017-3-23	0	0	Philadelphia	Pennsylvania	0	0	0
-1229749827834922077	-796006946012584398	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 131 11 1001 3019 51 4127 8319 8320 3710 15 350 6 43 93 1628 1650 1	2017-3-23	x	x	x	x	x	x	0
-7590922138459843538	5369398422414183879	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 449 10 14 24 1716 240 3353 6 12 356 28 11 177 5 120 1853	2017-3-23	0	0	x	x	x	0	1
-6806552761561250850	5002729079170642238	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 207 1717 1619 13 9 1004 89 16 108 4 8321 4116 3225 13 6 43 89 11 406 2492 3	2017-3-23	0	0	x	x	x	0	0
7430200413003503568	-4707935359730143208	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 623 8322 2341 3 9 665 15 298 7 31 6 74 12 23 21 104 1189 96 1	2017-3-23	x	x	Rome	Lazio	1	x	0
9021862960104781068	370093454796349696	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8323 8324 7 3 135 192 222 8325 8326 18 4691 67 9 44 5 9 121 3 3	2017-3-23	x	x	Milan	 Lombardy	1	x	0
8576841402190188263	8275600804140971030	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 8327 498 3036 2 2 2 1	2017-3-23	0	1	Cuneo	Piedmont	1	0	0
-6834201788395509034	8275600804140971030	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 802 46 8328 13 8329 2 2 2 1	2017-3-23	0	1	Cuneo	Piedmont	1	0	1
3025727579309890525	9169562645406069567	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 70 4 301 29 1488 4759 3354 978 3036 8330 82 151 1878 101 2586 1	2017-3-23	0	0	Genoa	Liguria	1	0	0
6632033236071386736	4430631583116505896	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 65 6 8331 48 41 12 4 37 3736 1033 3355 4760 1	2017-3-23	x	x	x	x	x	x	0
7078163154427764411	5240686219874107583	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 25 250 23 308 1304 2058 4403 421 8332 89 186 15 810 881 1	2017-3-23	0	1	x	Lombardy	1	0	0
227605264900154173	7315336299726288367	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 38 8333 8334 4761 8335 38 138 94 52 8 346 4 192 222 168 1 1	2017-3-23	x	x	x	x	1	x	0
