tid	uid	text	date	gender	age	city	state	country	ethnicity	label
-1387901776768407038	4149308855696923796	user piłka nożna dla kibiców , nie dla dziennikarzy czy trenerów	2018-9-26	x	x	x	Lesser Poland Voivodeship	1	x	0
-720040807901561002	-6883528428632957456	user user na chroma wystarczy wtyczke zainstalować . pare sekund i gotowe :)	2017-9-19	1	1	x	x	x	1	0
-7110163816908814512	4149308855696923796	user dobra idę juz spać powodzenia o vice ci życzę bo mistrz wiesz ze do nas należy	2017-9-30	x	x	x	Lesser Poland Voivodeship	1	x	0
2463337825548580066	-6883528428632957456	user user user a my możemy cię uważać za pseudodziennikarza	2016-1-10	1	1	x	x	x	1	0
-6787303222685640350	-1891029395597084473	user user tak , tak to zazwyczaj wygląda , gdy jacyś mlodzi zawodnicy na co dzień z jedynką trenują . i to nie jest odkrycie .	2018-8-8	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
1703980826115161011	-4110695234504564150	user zespół lany . grają 20 lutego 😂	2018-11-13	1	1	x	x	x	1	0
70109900498376882	-1891029395597084473	user nie posądzaj hajty o to , że wie , kto to był dennis wise .	2018-9-30	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
3213521264004997853	-6883528428632957456	user user pewnie nie chce sprzedawać i nie ma też przyzwoitych ofert	2016-7-4	1	1	x	x	x	1	0
-4994816040363858708	-6883528428632957456	user ja polecam mecz legii :) 0-2 :)	2015-9-11	1	1	x	x	x	1	0
5752736967785707111	4756326747970055695	user user i bardzo dobrze . jak im spuszczą manto to policjanci dowiedzą się jaka jest ich rola .	2018-5-6	0	0	x	x	x	0	0
-1671497918300256002	-853612404174922601	user ja się jeszcze zastanawiam czy manualna czy automat 😩	2018-9-23	1	1	x	x	x	0	0
-3913705380079833953	4149308855696923796	user zelek a ty ligi plus ekstra nieogladasz ? tylko siatkówkę ? ja też dzisiaj wybrałem ta opcje	2018-9-23	x	x	x	Lesser Poland Voivodeship	1	x	0
-8122995236775714223	1483962902744798158	user do burdelu za swoje pieniądze	2018-10-10	0	x	x	x	x	x	0
5929133329750142278	-1891029395597084473	user user user u nas grał od stopera do ofensywnego pomocnika :)	2018-8-27	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
3164564306426790965	-8305065055084640059	user kiedyś u mnie byłeś na urodziny . dostałam piękny ekspres do kawy . hashtag ;-)	2017-8-31	1	1	Warsaw	Masovian Voivodeship	1	0	0
-8678377022450305446	-6883528428632957456	user podziwiasz bo nie wiesz co to znaczy być z klubem na dobre i na złe . łatwiej " kibicować " barcelonie .	2016-1-7	1	1	x	x	x	1	0
-4131203713260511026	-1891029395597084473	user user a potem zaskoczenie , że ludzie zdezorientowani i kończą ostatecznie na pirackich streamach .	2018-8-16	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
-3218169977043646238	1483962902744798158	bo wie już to kraina ta , kwa kwa kwa gazeta zła i gęgęgę zły tvn	2018-11-2	0	x	x	x	x	x	0
-6618611837373244993	4756326747970055695	user moje gratulacje . ciekawe rocznice pan świętuje i fajnych kolegów pan wspomina .	2018-7-21	0	0	x	x	x	0	0
868604976713001575	-853612404174922601	mam nadzieje , że zrobią drugi sezon no nie ? ? ktoś coś wie ? ?	2018-9-2	1	1	x	x	x	0	0
3799189595435737004	-8305065055084640059	" eärendil z gondoliny był moim ojcem , matką elwinga , córka diora , a wnuczka lúthien z doriath . zaś elendil , isildur i anárion ... " . hashtag	2017-1-6	1	1	Warsaw	Masovian Voivodeship	1	0	0
-5649856983048353072	4756326747970055695	user user nic nie zostało zwrócone . ukradliście publiczne pieniądze i przekazaliście niewiadomo komu . komornik was dostanie .	2018-5-17	0	0	x	x	x	0	0
3651695332531596494	1483962902744798158	pisdzielstwo jest tak przybite ze nie cieszy się z tego że niemcy wracają z nami w jednym samolocie .	2018-6-27	0	x	x	x	x	x	0
-3957759733020134798	4149308855696923796	user user ostatnio mam rozumiem ze to dziś było ?	2017-8-8	x	x	x	Lesser Poland Voivodeship	1	x	0
-8880257288375590919	1483962902744798158	wielki pan mandatu nie przyjął	2018-3-2	0	x	x	x	x	x	0
6388015423694608656	-8305065055084640059	najlepiej w planowaniu urlopu idzie mi jego przekładanie .	2017-7-18	1	1	Warsaw	Masovian Voivodeship	1	0	0
-318976587565990327	1483962902744798158	user napij się wody , pij , pij , aż przestanie dzialać choroba	2018-11-10	0	x	x	x	x	x	0
2227121883819432562	-853612404174922601	user the window , kocha lubi szanuje	2018-8-25	1	1	x	x	x	0	0
-359129064543156739	-8305065055084640059	user wspaniale się udało . dzięki , że to zorganizowałeś 🤗 👏 💪	2017-12-30	1	1	Warsaw	Masovian Voivodeship	1	0	0
-3523601330441134691	-853612404174922601	co się stało z messengerem	2018-11-13	1	1	x	x	x	0	0
-4320764461031451441	1483962902744798158	user user wiem że musiałeś zrobić te ufff	2018-5-19	0	x	x	x	x	x	0
6298619315509514112	1483962902744798158	user user zapierdalać usunąć jak kmicic kolubrynę , gęgacze trzeba było na kc	2018-5-25	0	x	x	x	x	x	0
6910114799798800624	-1891029395597084473	user oczywiście i to całkiem realną przy poprawie gry .	2018-6-22	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
-1599387748646119837	6803181416508891510	user a w domyśle : możecie mi wszyscy skoczyć . ale jak to mówią pan bóg nierychliwy , ale sprawiedliwy 😁 😁	2018-10-12	0	0	x	x	x	0	0
8008941123152821133	-1891029395597084473	user bo kiedyś na euro wchodziły 4 drużyny , teraz 24 :p	2018-6-24	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
6059322873746307305	6803181416508891510	user no kurde , ! jestem pod wielkim wrażeniem przenikliwości , trafnosci ocen . umysł ze wszech miar wysoce analityczny .	2018-8-19	0	0	x	x	x	0	0
1585563271667432678	-853612404174922601	user zatrzymać się , upewnić i dopiero ruszyć	2018-11-5	1	1	x	x	x	0	0
-4361962225473106276	-8305065055084640059	user user ale może czyta w internecie :-)	2017-3-5	1	1	Warsaw	Masovian Voivodeship	1	0	0
-804318191879927862	6803181416508891510	user no cóż agniesz ileś tam oblała krótki test na inteligencję 😁 😁 😁	2018-6-13	0	0	x	x	x	0	0
-8239364430067149379	-853612404174922601	user jeszcze ci trochę zostało do wystalkowania 😂	2018-10-8	1	1	x	x	x	0	0
4581635997402999238	6803181416508891510	user kurwa ! co to jest ? bo nie kumam ? 😂 😂 😂	2018-10-15	0	0	x	x	x	0	0
-4996439884317911672	-8305065055084640059	user user wspaniały . ale takiego więckiewicza się można było spodziewać . takiego frycza - bynajmniej ! tu leży jego przewaga .	2018-11-14	1	1	Warsaw	Masovian Voivodeship	1	0	0
2915667340179765674	-853612404174922601	user też dzisiaj nie zdałam , w sumie to pierwszy raz , ale jestem na siebie cholernie zła 😩	2018-8-7	1	1	x	x	x	0	0
2624364956194279871	4756326747970055695	user user morawieckiego łżesz jak bura suka	2018-8-19	0	0	x	x	x	0	1
-2433030499750985023	-6883528428632957456	user a to racja jak ma tu męża to ją to dyskwalifikuje	2016-12-12	1	1	x	x	x	1	0
-2564532374284714584	1483962902744798158	user user wszystkie te firmy urosły za rządów po , także sobie odwiedzaj	2018-7-3	0	x	x	x	x	x	0
2320587974751880511	-6883528428632957456	user user jeśli nie będzie uciszania innych sektorów to ok .	2017-8-17	1	1	x	x	x	1	0
7805183703260132967	1483962902744798158	w wydziale komunikacji gro to auta rocznik przedział 2000 - 2008 , i nowe traktory po 400 tyś	2018-7-18	0	x	x	x	x	x	0
6402040420253390995	1483962902744798158	tytuł dla najgłubszego tt w dniu dzisiejszym przyznaję url	2018-2-25	0	x	x	x	x	x	0
-2396129601499465571	-6883528428632957456	user user user przecież nie chodzi tylko o murawe	2015-8-16	1	1	x	x	x	1	0
2823368213638838899	4756326747970055695	user user user na pewno nie w getbacku , skokach i u czartoryskich w lichtensteinie	2018-6-18	0	0	x	x	x	0	0
1353351299282753798	-8305065055084640059	user user user jeszcze rozdział : co się stało orłu w koronę .	2018-3-13	1	1	Warsaw	Masovian Voivodeship	1	0	0
1758621322018940837	1483962902744798158	user w złą stronę idziesz 500 + plus wyeliminował biedę	2018-8-3	0	x	x	x	x	x	0
-5738894564782357529	-1891029395597084473	user user user no to wasz duży błąd 😛	2018-7-16	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
-3868595258154778061	-6883528428632957456	user pare osób które nie interesuje się koszem nabazgrało coś na prześcieradle . prawdziwy kibic tak nie myśli :)	2017-3-28	1	1	x	x	x	1	0
7490598178328471975	4149308855696923796	user ale wisła niema pomysłu bez kiko , jesteśmy na niego skazani i powinniśmy mu pomóc w tym by mu wyszło	2017-9-24	x	x	x	Lesser Poland Voivodeship	1	x	0
8232704949507306626	-7469292299329137016	rt user : user tomek ty i analizy ? ty i wnioski ? chłopie nie wiem co ty bierzesz ale zmnieksz dawkę o połowę ...	2018-6-12	x	x	x	x	x	x	1
8232704949507306626	-7469292299329137016	rt user : user tomek ty i analizy ? ty i wnioski ? chłopie nie wiem co ty bierzesz ale zmnieksz dawkę o połowę ...	2018-6-12	x	x	x	x	x	x	1
-6395471110254552553	1483962902744798158	user tak jak kliszko , ulica i zagranica	2018-3-23	0	x	x	x	x	x	0
-108083834673951893	-853612404174922601	chcę już wrócić do domu , wsiąść w swoje auto i sobie pojechać w pizdu	2018-11-12	1	1	x	x	x	0	0
9142410124792167112	4756326747970055695	user user user a gdzie i kiedy zaczyna się ten marsz na który prezydent zaprosił całą polskę ?	2018-10-30	0	0	x	x	x	0	0
-7143826516356368252	-6883528428632957456	user nie wiem o co ci chodzi przecież nic takiego nie napisałem . ale przed chwilą zostaliśmy zgwałceni więc rozumiem emocje	2016-1-27	1	1	x	x	x	1	0
6563226898466539509	-1891029395597084473	user nie wiem . w pucharze w tygodniu grał .	2018-9-30	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
-7233458321196905496	-1891029395597084473	paulinho oficjalnie z powrotem w chinach . jeśli barcelona rzeczywiście zarobiła 50 milionów , to jest to majstersztyk .	2018-7-8	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
7177605912719037642	-853612404174922601	user ej wszystko jest ok ! zdanie prawka nie jest wcale takie łatwe ! który raz ?	2018-10-19	1	1	x	x	x	0	0
8047584267375707844	1483962902744798158	czarne ciuchy wykonawcy małe miasta url	2018-4-7	0	x	x	x	x	x	0
6404082169047415523	4149308855696923796	user user powinna powstać flaga " " t " owarzystwo " s " harks	2018-9-21	x	x	x	Lesser Poland Voivodeship	1	x	0
-4966061620978592573	-1891029395597084473	user user w 2008 roku zapewne , w jadze w ekstraklasie .	2018-6-12	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
-7235982992281916161	-6883528428632957456	user jak ktoś przychodzi do klubu w wieku 13 lat to nie jest wychowankiem ? aha w takim razie koniec tematu.nie ma o czym dyskutować .	2016-7-16	1	1	x	x	x	1	0
1766018289018335485	-6883528428632957456	user to ten co nie chciał żeby hymn w jego wykonaniu puszczano przy r22 ? super ambasador	2015-10-8	1	1	x	x	x	1	0
-7795253047606611358	4756326747970055695	user user user a złodziej andruszkiewicz już kasę zwrócił ?	2018-5-10	0	0	x	x	x	0	0
-5417847935241856007	1483962902744798158	user nie nob dziekuję , chuj mu w dupę gruby	2018-3-29	0	x	x	x	x	x	0
405289188216053040	-6883528428632957456	user a wiśle zarzucano że olewa szkolenie a nie tylko że mało z nich korzysta	2016-7-16	1	1	x	x	x	1	0
1621399695286390165	-853612404174922601	rt user : user jejciu , ale masz ładny głos * - *	2018-8-28	1	1	x	x	x	0	0
1621399695286390165	-853612404174922601	rt user : user jejciu , ale masz ładny głos * - *	2018-8-28	1	1	x	x	x	0	0
906564119942579913	1483962902744798158	jestem taki zjebany że nie dam radę pić	2018-5-1	0	x	x	x	x	x	0
-7863831982173926135	-6883528428632957456	user user user a co już całą kase przegrałeś w kasynie ?	2018-8-29	1	1	x	x	x	1	0
-7476065968625238338	-853612404174922601	user kiedy siedzisz na matmie i trzeba rozwiązać zadanie a delta wyszła ujemna	2018-8-14	1	1	x	x	x	0	0
49813495850797271	-1891029395597084473	user też zauważyłem to . mam kartę służbową , której raczej nie używam i porównanie z moim playem . duża różnica w zasiegu .	2018-8-15	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
3262053584844763014	4756326747970055695	user user user czyli okradł budżet państwa i zasilił kk	2018-4-20	0	0	x	x	x	0	0
-1098564310193225688	-6883528428632957456	user user ja wole małeckiego niż nikogo dlatego nie wybrzydzam.to nie te czasy .	2015-12-30	1	1	x	x	x	1	0
5616974122338388276	-853612404174922601	user zestaw 1 , każdemu życzę powodzenia ! 🍀	2018-8-19	1	1	x	x	x	0	0
2463947902375899643	-1891029395597084473	ale tu to chyba linetty odpuścił chłopa i pazdan sam z dwoma został .	2018-6-8	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
-3141307657695954759	-853612404174922601	osłabłam dzisiaj ola mówiła ze miałam takie sine usta i zlały mnie poty a mi było bardzo duszno	2018-9-13	1	1	x	x	x	0	0
8659576898927781518	1483962902744798158	user i tak wiem , że ty wiesz że to wypisujesz to debilizm , a w wyborach oddajesz głos na nowoczesną	2018-2-24	0	x	x	x	x	x	0
1356422571447751819	-7469292299329137016	rt user : tsue wyraźnie chciał zrobić prezent opozycji przed samymi wyborami . ale czy to faktycznie jest dla niej prezent ? przypuszcz …	2018-10-19	x	x	x	x	x	x	0
1356422571447751819	-7469292299329137016	rt user : tsue wyraźnie chciał zrobić prezent opozycji przed samymi wyborami . ale czy to faktycznie jest dla niej prezent ? przypuszcz …	2018-10-19	x	x	x	x	x	x	0
8970632244442855133	-1891029395597084473	user user user user z meczów jagiellonii wszystkie są na naszej stronie	2018-5-29	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
-5310792372157952140	-7469292299329137016	rt user : kasjerki z marketów pytają polityków po: dlaczego chcecie nam układać życie rodzinne w niedzielę ? hashtag	2018-3-11	x	x	x	x	x	x	0
-5310792372157952140	-7469292299329137016	rt user : kasjerki z marketów pytają polityków po: dlaczego chcecie nam układać życie rodzinne w niedzielę ? hashtag	2018-3-11	x	x	x	x	x	x	0
-1815624222232940083	-1891029395597084473	user user nie no , bez żartów . skąd ja i user mamy o takich rzeczach wiedzieć 😜	2018-8-3	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
5719996011713302377	-6883528428632957456	user z czym przekombinowała ? jak nie ma kasy to za co mieli go niby kupić ?	2016-6-1	1	1	x	x	x	1	0
-4294212182621192301	4756326747970055695	user user user powinieneś się cieszyć . przynajmniej darmowej paszy ci nie braknie na stare lata .	2018-3-31	0	0	x	x	x	0	1
-3352836280561639736	1483962902744798158	user glowa do góry superbohater jest w drodze user	2018-4-26	0	x	x	x	x	x	0
4179678470408633479	-8305065055084640059	najfajniejsze w nowej książce zafóna jest to , że ma 885 stron i jeszcze 884 przede mną 😍 czytaliście już ?	2017-11-12	1	1	Warsaw	Masovian Voivodeship	1	0	0
-4543241584999594906	1483962902744798158	user user 10 dziadków na herod babcię user	2018-5-12	0	x	x	x	x	x	0
2138506607348528114	-1891029395597084473	hashtag stal stalowa wola - widzew łódź 3:0 . marcin pigiel grał przez 73 minuty .	2018-8-11	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
6659976296061020131	-853612404174922601	dynastia wróciła jestem w miłości	2018-10-21	1	1	x	x	x	0	0
-3075548489302721512	-6883528428632957456	user " a nie mówiłem ? " 😂 no mówiłeś , ale o lidze szkockiej 😂	2018-4-17	1	1	x	x	x	1	0
8491602798133243655	-853612404174922601	user o jezu , masz tyle osób na roku ? no to może o te 30 za mało xd	2018-11-8	1	1	x	x	x	0	0
5692099568685091281	-6883528428632957456	user user może chodzi o to że w ogóle nie powinna startować w rg hehe :)	2016-5-31	1	1	x	x	x	1	0
-3169868457471458473	-7469292299329137016	rt user : user pan w kwestii rozdawnictwo pieniędzy podatników raczej nie powinien się wypowiadać .	2018-4-17	x	x	x	x	x	x	0
-3169868457471458473	-7469292299329137016	rt user : user pan w kwestii rozdawnictwo pieniędzy podatników raczej nie powinien się wypowiadać .	2018-4-17	x	x	x	x	x	x	0
4611111131142218946	1483962902744798158	kurwa coś mi znowu miga , ktoś mnie stalkuje	2018-4-21	0	x	x	x	x	x	0
-1521841486560914584	-7469292299329137016	rt user : euro polska przyjmie z chęcią ! ! każde ilości ❗ najlepiej w postaci reparacji od niemiec ❗ hashtag	2018-2-26	x	x	x	x	x	x	0
-1521841486560914584	-7469292299329137016	rt user : euro polska przyjmie z chęcią ! ! każde ilości ❗ najlepiej w postaci reparacji od niemiec ❗ hashtag	2018-2-26	x	x	x	x	x	x	0
8859605821927807889	-6883528428632957456	user user kibice wbiegli na boisko i odpalili race.dlatego to tyle trwało :)	2017-11-26	1	1	x	x	x	1	0
1841066449001145480	-8305065055084640059	user czy na potrzeby reportażu wcieleniowego pomalujesz sobie nią twarz ? dziennikarstwo wymaga poświęceń !	2017-4-22	1	1	Warsaw	Masovian Voivodeship	1	0	0
3283295378171586330	1483962902744798158	user rawie jak od trolla z san escobar	2018-9-29	0	x	x	x	x	x	0
3492388509134548244	-853612404174922601	oglądaliśmy z h wpadki z telewizji i doszliśmy do wniosku , że zawód dziennikarza jest w sumie bardzo niebezpieczny xd	2018-11-10	1	1	x	x	x	0	0
4623388423618011118	-6883528428632957456	user no to już problem firm bukmacherskich że robią takie idiotyczne zakłady	2017-2-22	1	1	x	x	x	1	0
3432302775196718245	-3874276722474973536	user user user user a będzie komu na tym posterunku pracować ?	2018-11-15	0	0	x	x	x	0	0
-912392529871862179	-6883528428632957456	user user user gdyby legia tak zrobiła to by była inna gadka .	2018-2-21	1	1	x	x	x	1	0
-7838665895541099047	1483962902744798158	dzisiaj spanie nago , termoregulacja jak jakson przecież całe życie	2018-8-3	0	x	x	x	x	x	0
-7890366761766591672	4149308855696923796	user całkiem inaczej mecz się ogląda ( sytuacje meczowa ) jak nie ma weryfikacji var	2018-2-23	x	x	x	Lesser Poland Voivodeship	1	x	0
904886938368142199	1483962902744798158	każdy wie czego się nie mówi ale mamy mędy user user	2018-3-8	0	x	x	x	x	x	0
-1675997281020134168	-853612404174922601	user ale tak mi się potwornie nie chce ...	2018-11-13	1	1	x	x	x	0	0
-1814673229479430935	-6883528428632957456	user user jakby ich zapytać co to spalony to pewnie myśleliby że to jakaś nowa płyta dawida kwiatkowskiego	2016-7-1	1	1	x	x	x	1	0
3858769570463180968	-853612404174922601	rt user : cynamon i korzenne przyprawy używa się przez cały rok a nie tylko przy jesiennym czy zimowym klimacie , sezonowcy ...	2018-9-2	1	1	x	x	x	0	0
3858769570463180968	-853612404174922601	rt user : cynamon i korzenne przyprawy używa się przez cały rok a nie tylko przy jesiennym czy zimowym klimacie , sezonowcy ...	2018-9-2	1	1	x	x	x	0	0
8725761371077292061	6803181416508891510	user stara gwardia . jakie miłe twarze 😁 😁	2018-7-3	0	0	x	x	x	0	0
-5881883192070761227	-6883528428632957456	user jak liczysz towarzyskie to policz też treningi .	2018-10-11	1	1	x	x	x	1	0
3829881930966372828	-7469292299329137016	rt user : czy podobało wam się dzisiejsze wystąpienie szefa msz jacka czaputowicza ?	2018-3-21	x	x	x	x	x	x	0
3829881930966372828	-7469292299329137016	rt user : czy podobało wam się dzisiejsze wystąpienie szefa msz jacka czaputowicza ?	2018-3-21	x	x	x	x	x	x	0
8389629586415357873	-6883528428632957456	user user poza tym southampton z takim samym współczynnikiem jest rozstawiony w 4 rundzie :)	2015-7-30	1	1	x	x	x	1	0
-8569957288840011136	-1891029395597084473	user zapytać belgów czy pamiętają ? 😁	2018-8-26	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
-8628633141088807438	2865674598176086181	user user user user user oj tak , misiek to misiek :) to przez ten mały rozumek ;)	2018-11-17	0	0	Poznań	Greater Poland Voivodeship	1	0	0
-4648556728319074750	-6883528428632957456	user jak podbeskidzie spadnie to z tego powodu że jest słabe	2016-4-23	1	1	x	x	x	1	0
2798810466858574453	-8305065055084640059	user nic już nie będzie takie samo .	2017-1-9	1	1	Warsaw	Masovian Voivodeship	1	0	0
-141002235327242595	-1891029395597084473	user o 20:15 zaczynacie transmisję meczu , który zaczyna się 19:40 ?	2018-9-23	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
-3974771784921316720	-853612404174922601	rt user : diz pra mim 🎶	2018-8-19	1	1	x	x	x	0	0
4553967616241593604	-6883528428632957456	user a jak mają przyjąć skoro nawet zmiane barw klubu traktują jak coś normalnego	2016-11-5	1	1	x	x	x	1	0
8454133265602557459	-6883528428632957456	user user user jak wygrywaliście to była gadka , że zdobywacie 1,5 pkt .	2017-7-29	1	1	x	x	x	1	0
-320839216309962587	-8305065055084640059	user user no właśnie sprzątam przecież 😎	2018-3-13	1	1	Warsaw	Masovian Voivodeship	1	0	0
7248706980937389328	-6883528428632957456	user user wasi kibice zrobili za to akcje " nie jeździjmy na wyjazdy " :)	2015-11-7	1	1	x	x	x	1	0
-1333010455401272544	-6883528428632957456	user user na szczęście wy nie musicie zbierać kasy , bo jak patrze na wasz młyn to byście nawet na bułkę nie uzbierali 😂	2018-9-22	1	1	x	x	x	1	0
-7154233841201826735	-1891029395597084473	user user coś mi to przypomina 🙊 🙊 🙊	2018-8-14	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
-1703929073518794065	-8305065055084640059	user wychodzę z pracy i jestem 😎	2017-9-25	1	1	Warsaw	Masovian Voivodeship	1	0	0
-5237322732900821235	-6883528428632957456	user coś pan sugeruje ? :)	2017-6-17	1	1	x	x	x	1	0
561850209781003406	-853612404174922601	user user no bo seks to tylko w łóżku i w nocy no nie	2018-10-17	1	1	x	x	x	0	0
-1623654850414172924	-1891029395597084473	user nie zabijaj " kuriera " za przekazywanie informacji 😉	2018-8-6	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
-5228735180816219027	-6883528428632957456	user user user chodziło o to że wyliczenia ile zarobili na transferach nie ma znaczenia w tym przypadku .	2018-5-16	1	1	x	x	x	1	0
-7148036020702989635	-6883528428632957456	user znam ten ból :( kiedyś musimy se zagrać jakiegoś meczyka :)	2016-11-15	1	1	x	x	x	1	0
-8689302048619970815	-6883528428632957456	user user user to tak jak w ekstraklasie , niby lech a jednak amica	2016-10-16	1	1	x	x	x	1	0
2903779212614415931	1483962902744798158	jeszcze kilka letnich dni i znowu sen	2018-8-7	0	x	x	x	x	x	0
8807776879949896309	-6883528428632957456	user user ale co to za dziennikarz skoro pisze że kuba nie identyfikuje się z żadnym klubem	2017-1-18	1	1	x	x	x	1	0
8013440432861158986	-6883528428632957456	user w tabeli za cały 2015 rok jesteśmy prawie na dnie.ale nie , nic się nie dzieje.mamy przecież krótką ławke . inne zespoły mają dłuższą	2015-11-29	1	1	x	x	x	1	0
7925410755398755010	4756326747970055695	user user rozumiem , że wyprzedził ich rydzyk .	2018-6-25	0	0	x	x	x	0	0
8498022518580485695	-8305065055084640059	user dlaczego one nie śpio ? 🤔	2018-2-15	1	1	Warsaw	Masovian Voivodeship	1	0	0
-4552621488884309023	-1891029395597084473	user miał mieć w razie czego klauzule powrotu po rundzie .	2018-7-22	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
-8072728563636406050	-1891029395597084473	w rozgrywkach fifa przy równej liczbie punktów ważniejsza jest różnica bramek , a nie mecz bezpośredni , więc każdy gol ma znaczenie .	2018-6-19	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
1575694653899338993	-1891029395597084473	user następny zespół z tabeli makroregionu wchodzi do clj .	2018-7-25	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
-48170139313572137	-6883528428632957456	user no to wybaczam w takim razie :)	2017-2-23	1	1	x	x	x	1	0
-6149585042298018608	-6883528428632957456	user a jak dostanie miesiąc wolnego ? :d	2016-9-25	1	1	x	x	x	1	0
-5705707395418291880	4756326747970055695	user user user user user chłopcze pogadamy jak przestaniesz na kupkę mówić papu .	2018-5-17	0	0	x	x	x	0	1
-7240477197560725659	-853612404174922601	lektor na tvp 2 : the gut doktor	2018-8-26	1	1	x	x	x	0	0
-1676577521253952728	6803181416508891510	user pani dominisia potrafi człowieka czasem osłabić tak że ręce opadają . no już taka jest . 😁 😁 😁	2018-7-23	0	0	x	x	x	0	0
8528433796941033983	-6883528428632957456	user user jesteś już blisko 60 to się wkrótce przekonasz 😂	2017-5-15	1	1	x	x	x	1	0
-3207429999161254773	-1891029395597084473	user trudno określić , bo z drugiej strony spadki działają tak samo . rocznik starszy może udupić młodszy .	2018-6-13	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
3348544721095512763	1483962902744798158	muszę zapisać w testamencie , nigdy , ale to nigdy pomników	2018-2-25	0	x	x	x	x	x	0
5905661307678778386	-853612404174922601	user tak , w telefonie ale nie na apce tylko przez przeglądarkę	2018-8-10	1	1	x	x	x	0	0
-5992982706895751006	-6883528428632957456	user user user a pogoń tylko dzięki nam gra dalej w ekstraklasie	2016-4-19	1	1	x	x	x	1	0
-6000610672376113225	-7469292299329137016	rt user : user lisienko co ty masz za wzorce patriotów . to jawny zdrajca polski odpowie za to .	2018-6-15	x	x	x	x	x	x	0
-6000610672376113225	-7469292299329137016	rt user : user lisienko co ty masz za wzorce patriotów . to jawny zdrajca polski odpowie za to .	2018-6-15	x	x	x	x	x	x	0
-6333997321496567704	4756326747970055695	user user rozumiem że on jest aktualnie nikim , że muszą mu podawać byłą fuchę z której go wywalili . ale prymityw .	2018-11-4	0	0	x	x	x	0	0
-8545299051473984818	-6883528428632957456	user user user lovekrakow to jest poczytny portal ?	2015-7-20	1	1	x	x	x	1	0
-3753126575001780564	1483962902744798158	user user user zmienił politykę banku bez kominiarki	2018-8-27	0	x	x	x	x	x	0
-653539946497028949	1483962902744798158	user mam nadzieje że pijesz tylko lipton , jak prawdziwy polski patriota	2018-11-10	0	x	x	x	x	x	0
-5773310815419298276	4756326747970055695	user user user tajna a zamknięta to odrobinę coś innego , nieprawdaż ?	2018-5-10	0	0	x	x	x	0	0
-3461334850761593776	1483962902744798158	user user user widziałem ajatollahów w zakopcu , są wszędzie . w końcu nie tylko te polskie mordy	2018-8-31	0	x	x	x	x	x	0
-4881373309127619584	-6883528428632957456	user przynajmniej jeden mądry . nie mogę już czytać tych płaczów wiślaków na tt i fb.jak małe dzieci user user	2016-5-15	1	1	x	x	x	1	0
2513064867286983726	1483962902744798158	urban 120 tyś za jakieś serce jezuska , a za wieszanie na szubienicy wizerunków europosłów nawet nie wszczęto postępowania	2018-10-10	0	x	x	x	x	x	0
8896162609734382186	4756326747970055695	user user teraz będziesz się pajacu lansował ?	2018-4-23	0	0	x	x	x	0	0
-8244130638323622333	-853612404174922601	czekam na następny sezon dynastii	2018-9-11	1	1	x	x	x	0	0
2285415175407609857	1483962902744798158	user starożytna figurka bożka zwanego urus z malau , ok . 2137 p . n . e	2018-7-8	0	x	x	x	x	x	0
-1472428446976929708	-8305065055084640059	user user user user user kompleksy ? z moich obserwacji wynika , że raczej duma .	2017-7-4	1	1	Warsaw	Masovian Voivodeship	1	0	0
-2515766445033169224	-7469292299329137016	rt user : user user niestety prawda jest taka ze tvn to nazistowska stacja medialna ! ! !	2018-11-17	x	x	x	x	x	x	1
-2515766445033169224	-7469292299329137016	rt user : user user niestety prawda jest taka ze tvn to nazistowska stacja medialna ! ! !	2018-11-17	x	x	x	x	x	x	1
5824129146122213822	-6883528428632957456	user ile bramek wydra strzelił ? :)	2018-6-23	1	1	x	x	x	1	0
-7122890427931428894	4756326747970055695	no to się debil duda popisał na sam początek . przyszedł po zakończeniu hymnu .	2018-7-13	0	0	x	x	x	0	1
-2234123066539167247	1483962902744798158	user user mnie niepokoi że tak nachodzą pana żurka , autentycznie , to nie jest normalnec	2018-3-10	0	x	x	x	x	x	0
