tid	uid	text	date	gender	age	city	state	country	ethnicity	label
-2470948692229404657	-1891029395597084473	user user jeszcze nie podjąłem decyzji , mam im odpowiedzieć i raczej nie będę tego naprawiał .	2018-7-19	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
6227963553576827661	-1891029395597084473	user blokował , nie przeciął . wydaje mi się , że to jest ta różnica .	2018-5-26	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
5502952594235128169	-1891029395597084473	user powiedzieli , dlaczego to miało tyle trwac ?	2018-9-30	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
-4732227601278993555	-1891029395597084473	user user user to raczej normalne , że sędziowie z azji nie będą mieli takich meczów na koncie , jak ci z europy :)	2018-7-5	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
3412814358186321983	-1891029395597084473	user mimo wszystko mówisz o trzecim-czwartym stoperze :) zawsze niełatwo puścić prospecta , ale czasem po prostu tak dla niego lepiej .	2018-7-14	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
6070169979064979012	-1891029395597084473	user user tak . ogląda ich najwięcej osób , więc ich mecze są wybierane przez nc + jako pierwsze .	2018-9-15	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
-2771640682991181567	1483962902744798158	prezes z tym tekstem na kolanko rozjebał tt	2018-5-21	0	x	x	x	x	x	0
-569888428611820552	-7469292299329137016	rt user : user izba dyscyplinarna ma za zadanie wydalić z sądów sędziów złodziei i łapowników ! chyba o tym powinnaś wiedzieć …	2018-8-24	x	x	x	x	x	x	0
-569888428611820552	-7469292299329137016	rt user : user izba dyscyplinarna ma za zadanie wydalić z sądów sędziów złodziei i łapowników ! chyba o tym powinnaś wiedzieć …	2018-8-24	x	x	x	x	x	x	0
-7758031814449042576	-6883528428632957456	user brawo tylko 18 minut spóźnienia	2015-10-1	1	1	x	x	x	1	0
4962410131069795437	-853612404174922601	oli moje słoneczko kocham hashtag	2018-11-17	1	1	x	x	x	0	0
2510982101427617469	4756326747970055695	user jaki konkretny przepis został złamany ? cytat poproszę .	2018-11-7	0	0	x	x	x	0	0
8581005256575066080	-853612404174922601	user młodszym to chyba nie , zazwyczaj facet jest ode mnie starszy lmao	2018-11-7	1	1	x	x	x	0	0
-37169063460591367	-853612404174922601	rt user : user w końcu ktoś ma te same przypuszczenia ! bo jak się pytam to nikt nie wie kto to , ta natalka 😂 😂 😂	2018-11-6	1	1	x	x	x	0	0
-37169063460591367	-853612404174922601	rt user : user w końcu ktoś ma te same przypuszczenia ! bo jak się pytam to nikt nie wie kto to , ta natalka 😂 😂 😂	2018-11-6	1	1	x	x	x	0	0
9013206329576104447	5293714330343645339	user na razie się zastanawia . czy dokładnie wiadomo o co chodzi w tej ustawie ?	2018-11-10	1	1	x	x	x	1	0
2817450325479637223	-6883528428632957456	user user załuska ? ! niby po co nam zawodnik który od 10 lat siedź na ławce i mu z tym dobrze ?	2016-5-25	1	1	x	x	x	1	0
4728566316142979198	4149308855696923796	user user sprzedając brleka będą mieć 16 mln plus cała drużynę	2017-7-25	x	x	x	Lesser Poland Voivodeship	1	x	0
-7752656208553771589	-8305065055084640059	oficjalne konto nowego sekretarza stanu w kprp ➡ user	2018-9-7	1	1	Warsaw	Masovian Voivodeship	1	0	0
-658631286663949138	6803181416508891510	user popłakałam się prawie że śmiechu 😁 😁 😁 . czyli jak to mówią : wstajesz i wiesz 😁 😁 😁	2018-4-13	0	0	x	x	x	0	0
-1868403319744593948	1483962902744798158	gdybyśmy wszyscy byli takimi mędrkami z mędrkowa jak mędrek user to krew by mi uszami plynęła , aż bym umarł	2018-6-23	0	x	x	x	x	x	0
4165908718968394127	4756326747970055695	user jak każda sprzedajna kurew . zaczyna jak ją alfons wyszuka i pracuje dotąd , aż będą na nią klienci .	2018-5-4	0	0	x	x	x	0	1
-6603046498374064164	-6883528428632957456	user user mniejsza ? a na euro 12 w ktorym meczu zostalismy tak rozgromieni ?	2016-1-27	1	1	x	x	x	1	0
8678727643370857878	-1891029395597084473	user piszę tylko o ofensywie . wiadomo , że trzeba było się nameczyc .	2018-8-26	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
-764247637469967836	-6883528428632957456	user user user user user krakówbliżej . pl jest lepsze bo wspominają o grzelczaku i przybylskim haha	2016-6-20	1	1	x	x	x	1	0
6855064178365017821	1483962902744798158	czy user zauważył że dodałem go do bliskich znajomych ?	2018-5-8	0	x	x	x	x	x	0
2774285824950691644	4149308855696923796	user waserman ma spore szanse na wszystkie sondy ale przecież bez partii startuje wiec no name nic niezdziala	2018-10-18	x	x	x	Lesser Poland Voivodeship	1	x	0
-5248538893692951381	-853612404174922601	user ty też jesteś z ukw ?	2018-11-12	1	1	x	x	x	0	0
3782205191653065882	-8305065055084640059	user user w tweecie chodziło o określenie " wózek mobilny " . pozdrawiam .	2017-1-6	1	1	Warsaw	Masovian Voivodeship	1	0	0
-5600193131920801838	-1891029395597084473	user user " mecz " jest jeszcze w trzech kolejnych zdaniach , które nie zmieściły się na screenie .	2018-8-27	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
-9008519809540861384	1483962902744798158	teraz dobiero pomyśłem że muszę zdjąć bana a wyciszyć user	2018-5-27	0	x	x	x	x	x	0
2975741089045034788	-8305065055084640059	user autorstwa user zapomniałam dodać , ale jest znak wodny ;-)	2017-8-20	1	1	Warsaw	Masovian Voivodeship	1	0	0
-320897931840468345	1483962902744798158	user musiałeś sie położyć żeby zrobić zdjęcie tej pary , szanuję	2018-11-2	0	x	x	x	x	x	0
1145382047903728092	4756326747970055695	user a kto wam zagraża ? wasz suweren ?	2018-4-10	0	0	x	x	x	0	0
-9090315830137708927	-6883528428632957456	user hejtowany czy krytykowany ? poza tym sobie nie radził to co mieli go wtedy chwalić ?	2017-12-30	1	1	x	x	x	1	0
-4336438636376402303	-853612404174922601	rt user : jak reinkarnacja istnieje to jestesmy wszyscy w dupie bo ledwo skończymy to jebane zycie to sb zacznie kurwa nowe	2018-10-16	1	1	x	x	x	0	0
-4336438636376402303	-853612404174922601	rt user : jak reinkarnacja istnieje to jestesmy wszyscy w dupie bo ledwo skończymy to jebane zycie to sb zacznie kurwa nowe	2018-10-16	1	1	x	x	x	0	0
-6149276905501708174	4149308855696923796	user ok juz serce dałem poprzednikowi słonko tak grzalo ze w link niechcialo się wejść ;-)	2017-8-1	x	x	x	Lesser Poland Voivodeship	1	x	0
-7084717109571206615	-6883528428632957456	user sędzia robił wszystko co w jego mocy ale nie dał rady wiśle 💪 💪	2016-5-1	1	1	x	x	x	1	0
-8057241445657500141	-1891029395597084473	user a mógł się uchylić 😀	2018-7-2	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
-1447528488638138941	4756326747970055695	user user zapewne powie coś co ma uwiarygodnić twój chory punkt widzenia rzeczywistości	2018-10-15	0	0	x	x	x	0	0
-523438506459356656	4756326747970055695	user user user wypad gnido z mojego miasta .	2018-5-28	0	0	x	x	x	0	1
-1452941190710745541	-8305065055084640059	user wstyd się przyznać , ale chyba nie byłam w poznaniu nigdy :-(	2017-10-8	1	1	Warsaw	Masovian Voivodeship	1	0	0
2658583786556787656	-8305065055084640059	user user przejmować tym , co uznają złośliwi ? jeszcze w piątek ? hashtag ;-)	2017-3-31	1	1	Warsaw	Masovian Voivodeship	1	0	0
-5832626685972375887	-1891029395597084473	user user user user user user my swoje zarobilismy , to portugalczycy się bardzo cenią .	2018-8-1	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
6189104800599444498	-6883528428632957456	user skoro lepiej być za granicą to po co wraca ?	2018-10-10	1	1	x	x	x	1	0
7647039962906263468	-8305065055084640059	user najrozsądniej , ale sporo osób wybrało urokliwy spacer widlostradą .	2017-6-15	1	1	Warsaw	Masovian Voivodeship	1	0	0
5874891351411013719	6803181416508891510	user mam nadzieję że nie był to sen erotyczny 😁 😁 😁 😀	2018-8-23	0	0	x	x	x	0	0
7925190114502311710	4756326747970055695	user i to ma być wiarygodne ? to jedna wielka manipulacja na zlecenie orbana	2018-10-29	0	0	x	x	x	0	0
-5302859177911199913	-6883528428632957456	user ale jaka piłeczka ? wisła może zsyłać do rezerw kogo chce.chyba że w kontrakcie był taki zapis user user user	2016-2-16	1	1	x	x	x	1	0
3138458230659403942	-6883528428632957456	user tam znowu protest czy po prostu jest ich tak mało , że nie ma sensu prowadzić dopingu ? 😂	2018-9-22	1	1	x	x	x	1	0
-1590757196731873289	-8305065055084640059	user wygląda jak plakat , wyborczy jednej z partii .	2017-6-29	1	1	Warsaw	Masovian Voivodeship	1	0	0
8225396330536284350	-8305065055084640059	user user to się uśmiecham do pana piotra o kilka wskazówek . 🤣	2017-6-9	1	1	Warsaw	Masovian Voivodeship	1	0	0
-7842314099216927689	-1891029395597084473	user mówimy o przywiązaniu do nazwisk , a nie , czy ktoś zawinił :)	2018-6-27	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
6815077093457771845	-8305065055084640059	user ależ tu nie ma krzty drwiny !	2018-11-12	1	1	Warsaw	Masovian Voivodeship	1	0	0
6060844372584568560	1483962902744798158	user user user biegnij za mną leśnym duktu szlakiem	2018-6-22	0	x	x	x	x	x	0
-612318003356020957	1483962902744798158	400 lat wykonawcy r . u . t . a . & paprika korps url	2018-7-22	0	x	x	x	x	x	0
-2360903659338828787	6803181416508891510	user a będzie mozna gdzieś to spotkanie oglądnąć ?	2018-10-10	0	0	x	x	x	0	0
5488568021955403539	-8305065055084640059	user ja jestem hiroł i idę na siłownię . od godziny wychodzę .	2018-1-7	1	1	Warsaw	Masovian Voivodeship	1	0	0
-6358392449355012475	-8305065055084640059	user może nie bezdomnemu , ale chciałam pomóc mu dorobić . wyszło , jak wyszło 🙈 😉	2018-9-28	1	1	Warsaw	Masovian Voivodeship	1	0	0
8043292460297438463	1483962902744798158	user mogłeś zabić dziecko , sterydy z alkoholem ? jak mogłeś	2018-5-24	0	x	x	x	x	x	0
5467410215863416306	4756326747970055695	user user user czy nie uważasz , że powinieneś pójść do psychiatry ?	2018-9-6	0	0	x	x	x	0	0
-3161273539096337853	-6883528428632957456	user user już za późno . wzieliście cierzniaka , mączyńskiego i carlitosa i czeka was walka o ósemkę . powodzenia .	2018-9-6	1	1	x	x	x	1	0
703660242127238028	-3316923879652209163	user aż zachciałam być stara :p	2018-11-19	1	1	x	Lesser Poland Voivodeship	1	0	0
-2263686659903792221	1483962902744798158	user user user a ty zapytaj kochanke kurskiego , zonę ziobry i sekretarkę i kierowcę jarkacza	2018-5-26	0	x	x	x	x	x	1
-7254559561552395615	-1891029395597084473	user dwa dni później do wielkopolski zawitajcie , tam będzie meczycho 😁	2018-8-13	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
8242910417084506737	-7469292299329137016	rt user : halicki przez ostatnie 2 lata postrzał się przynajmniej o 15 . ten chłop po nocach nie śpi ze strachu . hashtag	2018-3-11	x	x	x	x	x	x	0
8242910417084506737	-7469292299329137016	rt user : halicki przez ostatnie 2 lata postrzał się przynajmniej o 15 . ten chłop po nocach nie śpi ze strachu . hashtag	2018-3-11	x	x	x	x	x	x	0
-1020482909992211509	4756326747970055695	user user lecz się kobieto na nogi bo na głowę już zbyt późno	2018-9-14	0	0	x	x	x	0	1
8580481988196388348	-6883528428632957456	user od paru lat jestesmy ligowym średniakiem . każdy by chciał walczyć o coś więcej ale może w przyszłym sezonie . mały optymizm jest .	2016-5-7	1	1	x	x	x	1	0
3765658116481932352	-1891029395597084473	user we wszystkich kategoriach wiekowych tak jest . w clj również .	2018-6-13	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
-3641618223203168864	4149308855696923796	user user ajesli ktoś spyta czemu tak myślę teraz to odpowiem " serbia "	2018-9-27	x	x	x	Lesser Poland Voivodeship	1	x	0
3530366170292512666	-6883528428632957456	user pewnie jakiś były piłkarz wisły :)	2016-10-12	1	1	x	x	x	1	0
1988363488303232584	1483962902744798158	user user user z malych miast i wsi , niewykszalceni , wyborcy jedynej i prawdziwej wladzy ludu ?	2018-11-4	0	x	x	x	x	x	0
6420882930809962222	1483962902744798158	prace zaczeli po mnie , juz na emeryturze a ja w 2040 emerytura	2018-11-9	0	x	x	x	x	x	0
2179977967209615705	4756326747970055695	user user żenada . poziom inteligencji na wysokości kolan .	2018-11-7	0	0	x	x	x	0	0
922642910660748640	1483962902744798158	user user zero zjebania po weselu , znaczy chujowe wesele	2018-9-23	0	x	x	x	x	x	0
7139316955416137189	-1891029395597084473	user tylko paulius nie ma 20 lat :)	2018-8-21	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
-5482622178300972952	-1891029395597084473	user tylu ich , że można się pogubić ;)	2018-8-18	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
-6319321979889863427	-1891029395597084473	wow , wow , wow ! wielki szacun , user i user ! 👏 👏 👏	2018-9-30	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
4054040138115746680	1483962902744798158	user teraz nad grobem stoją strażnicy , żeby nie wykopali	2018-6-17	0	x	x	x	x	x	0
3616217084598144337	-6883528428632957456	user a mnie dziwi , że ty się dziwisz . myślisz że janusze po żenadzie z legią chętnie przyjdą na mecz i to w środku tygodnia ?	2018-5-3	1	1	x	x	x	1	0
4007517903328209819	-6883528428632957456	user nie no sorry jak nie zdobędziemy chociaż punktu z takim słabym zespołem to po prostu nie zasługujemy na grupe mistrzowską .	2018-4-2	1	1	x	x	x	1	0
-1366499749322846918	-1891029395597084473	user user user user niedawno narzekałeś , że nie zwraca się uwagi na różne szczegóły 😜	2018-7-3	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
-8932298696612584656	-853612404174922601	user nie wiem jak sobie poradzi śpiewając ją na żywo ale piosenka serio wpada w ucho xd	2018-11-12	1	1	x	x	x	0	0
-3848293970163033807	1483962902744798158	zamkinij swoje ludzkie ego user bo szkodzisz pisdzielstwu , za mało dzielisz , morda w kubeł i pis rośnie	2018-3-29	0	x	x	x	x	x	1
-4181479444619909078	-853612404174922601	user mogę oddać samego zainteresowanego jeśli chcesz	2018-10-12	1	1	x	x	x	0	0
5215981625870768627	4149308855696923796	user user niewyolbrzymiaj to nie odpust ze za każdy los się płaci	2018-9-23	x	x	x	Lesser Poland Voivodeship	1	x	0
-7241191649493861800	6803181416508891510	user user user jeśli to ironia to rozumiem	2018-7-26	0	0	x	x	x	0	0
2858756420580244528	-1891029395597084473	user user user względem reszty kraju generalnie jest bardzo słabo . zdarzają się tylko pojedyncze roczniki .	2018-6-13	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
1904634942825821954	-1891029395597084473	user w maju jest runda finałowa	2018-6-8	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
1753941312532296819	-853612404174922601	a są dwa rozdziały , ale gówniane	2018-11-10	1	1	x	x	x	0	0
8196367641367578463	-853612404174922601	dobra idę jutro odebrać prawko w końcu	2018-9-5	1	1	x	x	x	0	0
8664946704794281881	-853612404174922601	dostałam info , ze zamówiono moje prawo jazdy ! ! i ze max 7 dni i mogę odebrać !	2018-8-28	1	1	x	x	x	0	0
3830818798335649135	-1891029395597084473	user a poza tym słabo dość teraz . moze sicario 2 , ale tu rozne opinie słyszałem .	2018-7-22	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
9051413826401112759	-1891029395597084473	user wtedy powstałaby dyskusja , a teraz wyszedł prawie mem .	2018-7-11	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
1767389436057200244	-6883528428632957456	user podobna sytuacja ? ręka a klatka piersiowa to to samo ?	2016-10-30	1	1	x	x	x	1	0
8060360103044541420	-853612404174922601	rt user : moja odporność to takie dno totalne i chciałabym wreszcie przestać chorować co chwile	2018-9-11	1	1	x	x	x	0	0
8060360103044541420	-853612404174922601	rt user : moja odporność to takie dno totalne i chciałabym wreszcie przestać chorować co chwile	2018-9-11	1	1	x	x	x	0	0
3180041209887375752	-6883528428632957456	user user no ale mogą też zatrudnić kogoś spoza tego draftu :) pożyjemy zobaczymy.nie ma co się zamartwiać :)	2017-6-3	1	1	x	x	x	1	0
-3369826151098760302	1483962902744798158	user na soku jabłkowym nie z własnego ogrodu , nie bezpośrednio wyciskanym i pasteryzowanym	2018-8-26	0	x	x	x	x	x	0
-521569911411027550	-6883528428632957456	user chuj ci do tego kto jak wydaje swoje pieniądze user	2015-12-8	1	1	x	x	x	1	0
-2939800460976732175	-6883528428632957456	user no i dobrze . znając życie to gdyby byli w dołku to byśmy na pewno z nimi stracili pkt a tak to jestem dobrej myśli :)	2018-2-25	1	1	x	x	x	1	0
-8741361564354101358	-853612404174922601	czy karolina z tego kanału stylizacje naprawdę nazwała swoją córkę balbina xd	2018-8-26	1	1	x	x	x	0	0
3852121461574381739	-6883528428632957456	user user niespodzianka która nas dotyczy ?	2016-6-21	1	1	x	x	x	1	0
387540378244944616	-6883528428632957456	user dostał za całokształt . dziwie się że tak późno .	2016-3-15	1	1	x	x	x	1	0
-6883953538007689394	-8305065055084640059	gram z dziadkiem w rummikub . - dziadku , oszukujesz . - tak ? a faktycznie . ale to nic . ty też oszukiwałaś jak pytałem czy fizyka odrobiona .	2016-12-26	1	1	Warsaw	Masovian Voivodeship	1	0	0
5764656192573833862	-6883528428632957456	user user weź się chłopie nie ośmieszaj . pajacuje to wasz trener , że wysyła asystenta na konferencje .	2018-9-26	1	1	x	x	x	1	0
5181075618012955099	1483962902744798158	ta planeta jest nasza lewaki , prawaki też to wiedzą , joł	2018-7-22	0	x	x	x	x	x	0
7203455506221993505	4756326747970055695	user na miejscu protestujących , przed tymi kamerami napluł bym mu w pysk i wywalił stamtąd na butach	2018-5-10	0	0	x	x	x	0	1
4823403478919804822	-6883528428632957456	user user niestety i tak by siedział na ławce ...	2018-10-21	1	1	x	x	x	1	0
2633815348751746605	-853612404174922601	user user ah to dziękuje bardzo ale chodzi bardziej o taką redakcyjna prace , ale mogę mieć pytanko : pracujesz w zawodzie ?	2018-11-16	1	1	x	x	x	0	0
-9139849611665820865	4756326747970055695	user user user i co ? będziecie znowu kłamać ja morawieckiego ?	2018-9-26	0	0	x	x	x	0	0
-598906447125244185	-1891029395597084473	user pierwszy celny w 1 . polowach . w drugich już bywały , gol nawet 😉	2018-6-28	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
3278655930204599872	1483962902744798158	100 kurwa procent spółek skarbu państwa obsadzonych debilami pcimi obajtkami	2018-4-7	0	x	x	x	x	x	0
-3786702474294875853	-6883528428632957456	user user obstawiam że nawet gabovs jest wyżej od bobana 😂	2016-12-4	1	1	x	x	x	1	0
-1277669415304155394	-4444898081741398278	user u mnie wisi tylko jedna , moja . ale ja w uk mieszkam ...	2018-11-11	0	1	x	x	0	0	0
7584710353462086748	4149308855696923796	craxa dziwko derby blisko ... z garbarnia	2018-10-7	x	x	x	Lesser Poland Voivodeship	1	x	0
-4173731609017544116	-6883528428632957456	user radziłbym zająć się długiem wobec iti user	2016-1-16	1	1	x	x	x	1	0
-901187197802431838	-1891029395597084473	user user po co ? nawet rosjanie od tego systemu odeszli .	2018-7-13	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
420818771311918072	-1891029395597084473	user user iv runda lm , faza grupowa le , jeśli się nie mylę . wtedy jest wszystko " centralne " .	2018-8-6	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
-1392502556432680829	-1891029395597084473	user trudno żeby drużyna nie odczuwała braku najlepszego stopera w lidze . w razie czego może tu grać też kwiato .	2018-8-29	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
4035256125424152087	-1891029395597084473	user user nikt nikomu nie zabrania i nie zabraniał krytykować . są jednak granice wszystkiego , a te były przekraczane .	2018-6-4	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
-5741098284654090181	-7469292299329137016	user ty to dopiero bzdury pleciesz	2018-3-11	x	x	x	x	x	x	0
5985551472835160841	1483962902744798158	nawet jarosław intymnie z rydzykiem	2018-3-23	0	x	x	x	x	x	0
7349304015173008103	1483962902744798158	user user user kurwa w jebany dzień parlamentaryzmu wszędzie barierki i psiarnia , no kurwa pięknie się to wspasowuje	2018-7-21	0	x	x	x	x	x	0
1103251933344252595	-6883528428632957456	user user później na messengera ci wyślę :)	2017-11-10	1	1	x	x	x	1	0
-503177128927477219	-8305065055084640059	user ale zaraz się zacznie i będą żniwa hashtag	2018-8-25	1	1	Warsaw	Masovian Voivodeship	1	0	0
988154338509366215	-1891029395597084473	user spoko . twoja sprawa . również pozdrawiam .	2018-7-2	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
7391131025348385388	-8305065055084640059	user mam wrażenie , że on jest kręcony w slow motion , robiłam trzy podejścia i przemęczyłam dwa odcinki tylko .	2018-10-5	1	1	Warsaw	Masovian Voivodeship	1	0	0
-2363618987987162395	6803181416508891510	user user w meczu niemcy - szwecja nasz sędzia robił mógł żeby pomóc niemcom 😁 😁 😁	2018-6-27	0	0	x	x	x	0	0
-4992936317553188597	-6883528428632957456	user to poczytaj swoje wpisy z ostatnich kilku dni	2016-5-19	1	1	x	x	x	1	0
8314261407816633700	-6883528428632957456	user user dlatego trzeba było poszukać mu klubu w ii lidze .	2018-9-20	1	1	x	x	x	1	0
905204680094680414	6803181416508891510	user nie wie , bo sama jest w czarnej dupie 😁 😁 😁	2018-7-24	0	0	x	x	x	0	0
954468138714090538	-853612404174922601	user powinny ale nie działają :)	2018-10-26	1	1	x	x	x	0	0
5306299793813698745	6803181416508891510	user a mnie się nasuwa takie skojarzenie : pusta jak bęben i smutna jak noc listopadowa.nie wiem dlaczego .	2018-4-17	0	0	x	x	x	0	0
-6840045180444256512	1483962902744798158	user to jest normalne , to są sępy	2018-3-29	0	x	x	x	x	x	0
-1504559381615220247	-6883528428632957456	user user user np to że misiek i zielak zainwestowali miliony w klub 😂	2018-9-18	1	1	x	x	x	1	0
1796279513099440295	-6883528428632957456	user a co tu podziwiać ?	2018-11-8	1	1	x	x	x	1	0
-118643344492081202	4756326747970055695	user user user i uważa pan że notorycznym łgarzom ktoś uwierzy ?	2018-3-4	0	0	x	x	x	0	0
-865685381503899339	-6883528428632957456	user dziękuję że mnie pan nie zmusza bo nie lubię odgrzewanych kotletów . pozdrawiam .	2016-10-20	1	1	x	x	x	1	0
9181998516840661960	1483962902744798158	user user ale masz obiektyw szerokokątny 4 gb starczy , super aparat , a mi6 słabiutko	2018-3-17	0	x	x	x	x	x	0
-324882410074105205	-853612404174922601	jeszcze dzisiaj moja koleżanka z klasy z lo ma egzamin a jutro ja	2018-8-22	1	1	x	x	x	0	0
4888261743985826270	1483962902744798158	user korzystałem , płaciłem swoimi pieniędzmi , a nie służbową kartą , ola wiedziała , że nie wychodzi za prawiczka	2018-8-9	0	x	x	x	x	x	0
-7225699509837644422	-1891029395597084473	user user jest obiektywnie . liga rosyjska to troche inny świat w porównaniu do esa .	2018-9-19	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
-7195348364222649411	-8305065055084640059	user pacz user dlaczego marek bije wazony ludziom po domach ?	2017-6-10	1	1	Warsaw	Masovian Voivodeship	1	0	0
1429911792181242558	-853612404174922601	zrobiłam mamie urodzinowe śniadanie i posprzątałam w kuchni a na imprezie dam jej prezent	2018-11-3	1	1	x	x	x	0	0
3242628521268660392	1483962902744798158	user user omnibus jaka podstawa prawna ?	2018-8-3	0	x	x	x	x	x	0
-7823347624837700267	-1891029395597084473	user harcerstwo nigdy mnie nie interesowało 😜	2018-8-31	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
-839117180013733645	-6883528428632957456	user o wisłe to ty się nie martw :) w czwartek mecz też o 18:30 ?	2016-4-17	1	1	x	x	x	1	0
-3885135385871040943	-1891029395597084473	user to nie kwestia zmęczenia tylko tego , że francuscy mocni średniacy z dużym dystansem podchodzą do le .	2018-8-6	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
-4370952390731307742	4149308855696923796	user a prezesi szukają winy w kibicach zamiast u siebie na podwórku	2018-10-11	x	x	x	Lesser Poland Voivodeship	1	x	0
3710840128603316040	-853612404174922601	dziewczyny z pokoju obok oglądają sabrinę	2018-11-5	1	1	x	x	x	0	0
-740757155487090683	-8305065055084640059	user " niedopatrzenie w kontroli jakości komunikacji " . czyli , że co się nie odbyło , myślenie ?	2017-8-9	1	1	Warsaw	Masovian Voivodeship	1	0	0
-7910890263416649727	-6883528428632957456	user ale więcej szczegółów to nie napisała :(	2017-12-26	1	1	x	x	x	1	0
1484880843540213823	6803181416508891510	user zgodnie z zasadą , że co by nie zrobili to źle . pojechał nie dobrze . nie pojechał jeszcze gorzej .	2018-5-6	0	0	x	x	x	0	0
1452991304704631388	-8305065055084640059	user user user najlepsza była trzecia połowa tego meczu 😉	2018-6-7	1	1	Warsaw	Masovian Voivodeship	1	0	0
-3907945931325903267	4756326747970055695	user widzę , że wróciłeś uduchowiony po procesji , natchniony prawdą i chrześcijańską miłością bliźniego .	2018-5-31	0	0	x	x	x	0	0
-1624777282301632079	1483962902744798158	rt user : uwaga uwaga . prezes teraz na plaży w kątach rybackich , z łopatką , ale bez wiaderka przekopuje mierzeję wiślaną .	2018-10-16	0	x	x	x	x	x	0
-1624777282301632079	1483962902744798158	rt user : uwaga uwaga . prezes teraz na plaży w kątach rybackich , z łopatką , ale bez wiaderka przekopuje mierzeję wiślaną .	2018-10-16	0	x	x	x	x	x	0
-2251770866879768468	4756326747970055695	user wolę takiego agenta jak user niż takiego chuja jak user	2018-4-6	0	0	x	x	x	0	1
-3885813877973644142	-853612404174922601	mama zamówiła mi na urodziny czekoladowego torta 😍	2018-9-26	1	1	x	x	x	0	0
1370011624848870683	-6883528428632957456	user snooker :) cały rok eurosport pokazuje turnieje więc to nic dziwnego	2016-2-5	1	1	x	x	x	1	0
-1733377498488970981	6803181416508891510	user no to żeś pan się wysilił i błysnął intelektem 😁 😁 😁 . równia pochyła ! 😁 😁 😁	2018-7-15	0	0	x	x	x	0	0
-4621743830374298700	-6883528428632957456	user user odejmuje 3 pkt z legią i jakoś wisła dalej jest w ósemce .	2018-4-13	1	1	x	x	x	1	0
2314600179122194595	4149308855696923796	user user filipiak juz szuka wakacji w biurze podróży bo kl mu ufundowała je	2017-12-15	x	x	x	Lesser Poland Voivodeship	1	x	0
6125378076529249438	1483962902744798158	zamieniłem mu imię z eryk na rysio , bardziej mi na rysia wygląda	2018-3-25	0	x	x	x	x	x	0
-4967774152067530585	-8305065055084640059	23:00 . piątek . dobra , czas wyjść z pracy , już nic się raczej nie wydarzy . 23:04 . hashtag	2017-6-9	1	1	Warsaw	Masovian Voivodeship	1	0	0
-2312860241886094654	4756326747970055695	user user czekam z utęsknieniem na delegalizację onru	2018-3-10	0	0	x	x	x	0	0
4729007660990641091	-1891029395597084473	hashtag podbeskidzie - stomil 1:3 . przemek mystkowski grał całą drugą połowę .	2018-8-4	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
-3998102949045364772	-6883528428632957456	user user no i oczywiście trenerem tam jest kusia :)	2015-8-22	1	1	x	x	x	1	0
1808453170358727385	-8305065055084640059	user user coś czuję , że słynne " houston , we have a problem " padło tak naprawdę kiedy skończył się płyn do demakijażu .	2018-9-23	1	1	Warsaw	Masovian Voivodeship	1	0	0
5143680355265653657	-1891029395597084473	user na euro nie straciłeś ani jednej głupiej bramki . tu już trzy katastrofy obronne .	2018-6-24	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
-3196134224645267193	-853612404174922601	mam nadzieje , że dostanę jakiś łatwy przyjemny brief na zaliczenie bo jak nie to xdddddd	2018-10-11	1	1	x	x	x	0	0
-3104371270417766303	-8305065055084640059	user user jak ci się udało ? też chcę 🙇 🙇 🙇	2017-10-7	1	1	Warsaw	Masovian Voivodeship	1	0	0
