tid	uid	text	date	gender	age	city	state	country	ethnicity	label
7643875247000297595	4756326747970055695	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2850 2001 530 23 161 2581 4 540 449 6 1292	2018-5-17	0	0	x	x	x	0	1
3462604439189149517	-6883528428632957456	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 15 14 1544 6 1025 3 10 93 91 6530 1659 28 53 3	2018-5-20	1	1	x	x	x	1	0
-7206961296526110444	-6883528428632957456	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 20 3 1813 4497 1828	2016-5-17	1	1	x	x	x	1	0
2311198189495007639	1483962902744798158	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 4938 187 181 1691 16 1464 7590 3	2018-8-21	0	x	x	x	x	x	0
2585372105424813828	1483962902744798158	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1026 4 2448 6 332	2018-8-9	0	x	x	x	x	x	0
6086737454526408842	1483962902744798158	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 63 81 35 119 595 205 165 4547 8 2 23 4 233 8 7921 1	2018-3-2	0	x	x	x	x	x	1
-1591754245403856730	-6883528428632957456	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 17 674 2102 217 636 337 16 19 3 6165 27 5 936 6 1828	2015-8-2	1	1	x	x	x	1	0
1596649606174051093	-1891029395597084473	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7922 5007 1 8 1 438 3472 7923 4 4468 3641 17 5008 443 435	2018-6-28	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
-5738847652156355371	-1891029395597084473	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1395 5 1190 1434 450 872 369 9 147 302 897 385 80 904 272 2	2018-5-21	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
-3155144997019478605	-853612404174922601	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3568 8 950 12 284 1236	2018-9-20	1	1	x	x	x	0	0
5476352616550144734	-1891029395597084473	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 73 40 38 6 39 7 2374	2018-8-3	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
8331217432683590082	-6883528428632957456	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 2 58 12 19 655 582 447 6770 155 2851 4 1157 5 3380	2017-2-14	1	1	x	x	x	1	0
-8955264871070813893	4149308855696923796	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 6 27 3008 33 5009 1638 1646	2018-3-12	x	x	x	Lesser Poland Voivodeship	1	x	0
-5988534425870002666	-7469292299329137016	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 1 1 190 3642 8 7924 122 101 1692	2018-11-11	x	x	x	x	x	x	1
-5988534425870002666	-7469292299329137016	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 1 1 190 3642 8 7924 122 101 1692	2018-11-11	x	x	x	x	x	x	1
5770753367409347456	6803181416508891510	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 2230 272 7925 4281 6 22 18 18 18 65	2018-8-9	0	0	x	x	x	0	0
2393202105488213915	4149308855696923796	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 9 122 164 3099 130 398 279 187 496 147 443 328 33 279 7 6 42 32 3	2018-8-26	x	x	x	Lesser Poland Voivodeship	1	x	0
-6495625351570185696	-6883528428632957456	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 7420 3235 5 424 377 60	2015-7-27	1	1	x	x	x	1	0
-4007641156698492064	1483962902744798158	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 30 457 68 2 41	2018-7-5	0	x	x	x	x	x	0
8592562793645957344	-6883528428632957456	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 644 4 3643 5010 4 880 167 1880 1072 12 284 54 161 303 4 2089 3 183 315 7 2 174	2015-9-1	1	1	x	x	x	1	0
3033133823119261466	4756326747970055695	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 86 5 7793 28 134 1026 5 296	2018-9-8	0	0	x	x	x	0	1
290952134748106108	-6883528428632957456	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 7926 14 24 682 13 627 24	2018-6-12	1	1	x	x	x	1	0
-617851626657871441	-1891029395597084473	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 309 146 456 10 31 66 237 1195 1539 117 3 553 142 932 977 7927	2018-6-5	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
-7166102549664197850	1483962902744798158	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2353 363 2175 4 9 60	2018-3-8	0	x	x	x	x	x	0
-78635575698180082	-6883528428632957456	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 1 7928 940 7929 7930 7931	2016-5-28	1	1	x	x	x	1	1
-78635575698180082	-6883528428632957456	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 1 7928 940 7929 7930 7931	2016-5-28	1	1	x	x	x	1	1
9129951065834377639	-1891029395597084473	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 69 2491 14 1911	2018-8-6	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
-7781512479992127507	1483962902744798158	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 86 1942 5 89 179	2018-8-20	0	x	x	x	x	x	0
-4505483999473447240	-8305065055084640059	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 76 3644 108 70 2 2522 10 3 7 19 894 16 7932 83 14 925	2018-8-8	1	1	Warsaw	Masovian Voivodeship	1	0	0
-8799297900576419496	-8305065055084640059	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 97 3645 8	2017-10-8	1	1	Warsaw	Masovian Voivodeship	1	0	0
-7682840445839324423	4149308855696923796	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 5 922 1974 13 430 320 275 4294 6 39 7	2017-7-26	x	x	x	Lesser Poland Voivodeship	1	x	0
-7591078373421265124	4149308855696923796	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 208 592 3 8 976 14 112 4212 6814 8 1219 2 8 7933 54 61 422 534 834	2018-6-29	x	x	x	Lesser Poland Voivodeship	1	x	0
-2386865602951734225	-6883528428632957456	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 4845 5011 7934 85 41 531 10 17 245 108	2016-7-3	1	1	x	x	x	1	0
-6265923939697944463	-1891029395597084473	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 15 109 3 57 8 18	2018-6-7	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
-6938456978014908211	-1891029395597084473	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 9 3 43 5012 70	2018-6-19	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
1650452671960049535	1483962902744798158	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1868 135 32 3 5924 103 420 1	2018-8-28	0	x	x	x	x	x	0
5475129957962721531	1483962902744798158	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 5013 809 232 5014 5014 5014 47 433 4118 52	2018-7-19	0	x	x	x	x	x	0
1626206680841996324	4756326747970055695	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 571 10 2205 4 7935 3290 6 3290	2018-2-20	0	0	x	x	x	0	1
1104602528970530497	4149308855696923796	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 9 8 1493 521 1286 3 1948 23 2555 15 43 74 15 247 6678 449	2017-10-16	x	x	x	Lesser Poland Voivodeship	1	x	0
-4740298682990181233	-1891029395597084473	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 8 4798 27 6 1226 4 32 90	2018-7-15	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
-8303250670292252858	-853612404174922601	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 249 4 359 16 49 7 5015 4 6887 24 24 24	2018-9-2	1	1	x	x	x	0	0
5619480663739248079	-853612404174922601	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1125 2 1197 72 15 4 286 55 2711 43	2018-11-2	1	1	x	x	x	0	0
-2067621738442713526	6803181416508891510	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 12 438 2265 3 1111 7 1262 9 5 230 3 7712 4 3646 18 18 65	2018-8-9	0	0	x	x	x	0	0
1986941276509651508	1483962902744798158	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 16 23 708 7213 6 19 23	2018-10-17	0	x	x	x	x	x	1
-1145660941132955152	-6883528428632957456	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 5 511 7936 7	2015-8-27	1	1	x	x	x	1	0
1144373802070524446	4756326747970055695	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1041 840 8 17 4627 7937 9 1110 8 7087 3596 6 1609 22 921 4 540	2018-11-9	0	0	x	x	x	0	1
-5846141372578074707	-1891029395597084473	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 279 23 45 89 3380 14 5016	2018-6-2	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
6420490808166110517	-7469292299329137016	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 1 1 8 7938 593 4 5017 8 2065 2298 7939 7940 5 3647 166 593	2018-4-30	x	x	x	x	x	x	0
6420490808166110517	-7469292299329137016	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 1 1 8 7938 593 4 5017 8 2065 2298 7939 7940 5 3647 166 593	2018-4-30	x	x	x	x	x	x	0
408599806896494140	-6883528428632957456	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 183 12 839 90 8 5018 2	2018-4-9	1	1	x	x	x	1	0
3375152176225077038	-6883528428632957456	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 41 329 10 14 217 431 2 1842 2 5019 5 92 1613 35	2016-4-24	1	1	x	x	x	1	0
6981449034786752469	4149308855696923796	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4 2167 120 59 6 113	2017-7-26	x	x	x	Lesser Poland Voivodeship	1	x	0
-2371929908691907205	-8305065055084640059	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 19 1907 10 4	2018-2-7	1	1	Warsaw	Masovian Voivodeship	1	0	0
6148227453397534709	4756326747970055695	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 6 298 6794 5020 9 323 5021	2018-6-2	0	0	x	x	x	0	0
-6970623673825545698	-1891029395597084473	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 741 10 2493 8 943 431 2 47 4 66 378 6 2 23 4 66 117 45 48 1407	2018-7-5	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
8461967729996212176	-4110695234504564150	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 937 8 806 5 2139 24	2018-11-19	1	1	x	x	x	1	0
7532481607116433975	-8305065055084640059	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3 136 17 40 578 13 1	2017-6-17	1	1	Warsaw	Masovian Voivodeship	1	0	0
8370595354833109230	-7469292299329137016	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 289 1266 34 474 3 299 2596	2018-2-20	x	x	x	x	x	x	0
-1298823863832447055	1483962902744798158	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5022 7941 6 1398 961	2018-3-8	0	x	x	x	x	x	0
5000701617440761240	4756326747970055695	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 225 1028 3 16 34 8 1119 3648	2018-11-17	0	0	x	x	x	0	0
-4384335378055776191	-6883528428632957456	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 12 209 128 145 3 160	2018-3-25	1	1	x	x	x	1	0
-6497676559207981372	-8305065055084640059	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 337 153 52 12 7552 8 5899 1658	2017-1-22	1	1	Warsaw	Masovian Voivodeship	1	0	0
-4050934755251125800	4149308855696923796	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 54 7 7942 5 15 145 2652	2017-10-16	x	x	x	Lesser Poland Voivodeship	1	x	0
708269026443182123	-6883528428632957456	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 41 531 10 7 1299 148 6579 16 74 34 336 816 6 4 266 25 2 1280	2016-6-26	1	1	x	x	x	1	0
8667491971597689468	4756326747970055695	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 56 15 34 93 7943 18	2018-5-22	0	0	x	x	x	0	0
-8675738034146554815	-1891029395597084473	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 399 3 4091 38 442 23 733 135 32 1920	2018-6-24	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
-2728560067873695305	4756326747970055695	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 75 34 270 28 215 748 8 138 1701	2018-5-17	0	0	x	x	x	0	0
-751291959036697743	-8305065055084640059	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 202 202 172 16 47 14 3945 382 5 104	2018-1-15	1	1	Warsaw	Masovian Voivodeship	1	0	0
-2949169602602999512	-6883528428632957456	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 30 3 655 8 125 893	2015-8-21	1	1	x	x	x	1	0
7227022934542912371	-7469292299329137016	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 1 1 520 3 150 69 378 102 46 52 433	2018-4-17	x	x	x	x	x	x	0
7227022934542912371	-7469292299329137016	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 1 1 520 3 150 69 378 102 46 52 433	2018-4-17	x	x	x	x	x	x	0
-1244131869278611139	-6883528428632957456	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 19 7944 411 46 1514 34	2017-10-1	1	1	x	x	x	1	0
8638042452528416548	-1891029395597084473	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 5 1386 340 142 4394 7925 140	2018-8-24	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
-5767721721184965837	-6883528428632957456	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 9 80 410 51	2018-9-15	1	1	x	x	x	1	0
7425721004948471597	-3874276722474973536	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 25 1575 5023 273 2797 6 4292	2018-11-18	0	0	x	x	x	0	0
2234724402723952004	-6883528428632957456	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 111 3 328 10 1421	2017-5-16	1	1	x	x	x	1	0
5285323684204264	6803181416508891510	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 805 18 18 18 3 441 9 187 3 2 805 3 13 46 65 65	2018-7-1	0	0	x	x	x	0	0
-7739868910908354233	4756326747970055695	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 9 267 32 7063 2 1486 13 7 7945 1177 3 7 74	2018-4-10	0	0	x	x	x	0	0
-8245398731232094102	4756326747970055695	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 21 109 13 1703 12 143	2018-6-9	0	0	x	x	x	0	0
8674539819909413875	1483962902744798158	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4 925 7428 173 16 311	2018-3-9	0	x	x	x	x	x	0
-805899094650899957	4756326747970055695	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 9 16 188 2221 6 20 16 1203 437	2018-5-26	0	0	x	x	x	0	0
-4181256245523306790	4756326747970055695	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 9 4 365 2995 1185 13 6505	2018-5-20	0	0	x	x	x	0	0
888460632554383483	1483962902744798158	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 174 10 1052 52 1131 4697	2018-7-19	0	x	x	x	x	x	0
-3850727993759634333	1483962902744798158	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 402 3307 77 7946 7947 363 7948 7949 60	2018-3-8	0	x	x	x	x	x	0
-2580771927866005890	-6883528428632957456	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 1 7950 1848 8 459 6 246 4 1 3137 7951 14 2360 844 4 7952 7953 7954 381 448 154 616 7955 50	2017-3-14	1	1	x	x	x	1	0
-2580771927866005890	-6883528428632957456	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 1 7950 1848 8 459 6 246 4 1 3137 7951 14 2360 844 4 7952 7953 7954 381 448 154 616 7955 50	2017-3-14	1	1	x	x	x	1	0
-3577328667796193180	-1891029395597084473	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5024 2171 7956 2676 850 4 2556 769 785 8 2398 6 8 769 7957	2018-7-23	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
1293507012137824035	6803181416508891510	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 27 64 429 2 512 7 18 18	2018-10-26	0	0	x	x	x	0	0
3427181261088680957	4756326747970055695	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 2023 4474 6 281 2023 8 1149 5 481 409	2018-3-30	0	0	x	x	x	0	1
5014550967995540563	-7469292299329137016	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 1 1 1 7958 7959 6 3649 1908 259	2018-6-12	x	x	x	x	x	x	0
5014550967995540563	-7469292299329137016	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 1 1 1 7958 7959 6 3649 1908 259	2018-6-12	x	x	x	x	x	x	0
3654721665022474882	-6883528428632957456	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3650 2460 7579 12	2015-12-18	1	1	x	x	x	1	0
3407295471522092913	-6883528428632957456	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 29 41 2345 6 56 185 2 4817 467 2 2621	2017-12-9	1	1	x	x	x	1	0
5358464789285249570	-6883528428632957456	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 30 6 12 49 151 77 7960 4 1904 9 5 2915 25 6 7961 181	2016-7-5	1	1	x	x	x	1	0
-4960879907415237219	1483962902744798158	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 46 3603 7730 1	2018-3-18	0	x	x	x	x	x	0
-4173505333274526025	-7469292299329137016	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 1 1 30 4631 2 222 119 317 88 7962	2018-3-13	x	x	x	x	x	x	0
-4173505333274526025	-7469292299329137016	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 1 1 30 4631 2 222 119 317 88 7962	2018-3-13	x	x	x	x	x	x	0
-2055006840069433003	-1891029395597084473	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 83 920 38 31 3000	2018-6-11	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
8224150485450461036	4756326747970055695	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 426 19 2044 351 1486 20 518 6 885 889 1923	2018-8-14	0	0	x	x	x	0	1
8258541672474727701	-8305065055084640059	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 557 2933 4 1949 1 859 26 21 25 565 436 372	2017-11-30	1	1	Warsaw	Masovian Voivodeship	1	0	0
2081995227607671278	-853612404174922601	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 729 91 1644 33 871 5 7963 408 2170 2 58 28 86 5 3 7964	2018-8-15	1	1	x	x	x	0	0
1001405211553958029	-853612404174922601	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 154 62 715 613 72 29 4 4917 762 209 302 437 85 2982 4 3	2018-8-15	1	1	x	x	x	0	0
1754715718616048979	-1891029395597084473	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1171 51 2724 15 4 1655 157 157 562 157 66	2018-8-25	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
-1811431160847226472	-853612404174922601	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 1 27 153 17 4844 7965 7966 3953 7967 7968	2018-11-4	1	1	x	x	x	0	0
-1811431160847226472	-853612404174922601	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 1 27 153 17 4844 7965 7966 3953 7967 7968	2018-11-4	1	1	x	x	x	0	0
-275082788946405648	-6883528428632957456	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 5 589 12 16 133	2016-7-4	1	1	x	x	x	1	0
2862649852456836580	-1891029395597084473	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2807 20 5025 1468 343 2 210 2168 9 4 211 44 2402 1410	2018-6-19	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
7353520734503504336	-6883528428632957456	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 332 161 3 868	2017-9-10	1	1	x	x	x	1	1
999044268504817041	-8305065055084640059	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 16 49 7 577	2017-7-17	1	1	Warsaw	Masovian Voivodeship	1	0	0
-950674686324997115	-6883528428632957456	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 42 5 830 82 194 54 313 6183	2016-2-22	1	1	x	x	x	1	0
6605138729485322529	1483962902744798158	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 2667 2745 8 4145 68 13	2018-4-1	0	x	x	x	x	x	0
6326571813241428341	-853612404174922601	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 417 25 504 1685 417 503 28 407 41 298 6 6	2018-9-2	1	1	x	x	x	0	0
